Parent_Airline,Airline,Aircraft_Type,Current,Future,Historic,Total,Orders,Unit_Cost,Total_Cost,Average_Age
Singapore Airlines,Singapore Airlines,Boeing 747,0.0,0.0,80.0,80.0,0.0,316.0,0.0,0.0
Singapore Airlines,Singapore Airlines Cargo,Boeing 747,9.0,0.0,11.0,20.0,0.0,316.0,2842.0,14.4
Singapore Airlines,Singapore Airlines,Boeing 757,0.0,0.0,4.0,4.0,0.0,73.0,0.0,0.0
Singapore Airlines,Singapore Airlines,Boeing 777,54.0,0.0,31.0,85.0,0.0,295.0,15906.0,10.6
Singapore Airlines,SilkAir,Fokker F70 / F100,0.0,0.0,2.0,2.0,0.0,20.0,0.0,0.0
Singapore Airlines,Singapore Airlines,McDonnell Douglas DC-10,0.0,0.0,8.0,8.0,0.0,145.0,0.0,0.0
Skymark Airlines,Skymark Airlines,Airbus A330,0.0,0.0,5.0,5.0,0.0,240.0,0.0,0.0
Skymark Airlines,Skymark Airlines,Boeing 737,26.0,0.0,7.0,33.0,0.0,74.0,1923.0,5.7
Skymark Airlines,Skymark Airlines,Boeing 767,0.0,0.0,7.0,7.0,0.0,187.0,0.0,0.0
Skywest,Skywest,Canadair CRJ-700,94.0,0.0,8.0,102.0,0.0,41.0,3854.0,11.0
Skywest,Skywest,Canadair CRJ-900,36.0,0.0,0.0,36.0,0.0,46.0,1656.0,9.7
Skywest,Skywest,Embraer EMB-120 Brasilia,0.0,0.0,62.0,62.0,0.0,11.0,0.0,0.0
Skywest,Skywest,Embraer ERJ-170,79.0,4.0,0.0,83.0,25.0,39.0,3057.0,1.3
Skywest Airlines,Skywest Airlines,Canadair CRJ-100 Series,166.0,0.0,33.0,199.0,0.0,32.0,5287.0,14.5
South African Airways,South African Airways,Airbus A300,0.0,0.0,9.0,9.0,0.0,75.0,0.0,0.0
South African Airways,South African Airways,Airbus A319,8.0,0.0,3.0,11.0,0.0,90.0,717.0,11.9
South African Airways,South African Airways,Airbus A320,12.0,0.0,7.0,19.0,0.0,98.0,1176.0,3.0
South African Airways,South African Airways,Airbus A330,8.0,2.0,5.0,15.0,3.0,240.0,1920.0,4.2
South African Airways,South African Airways,Airbus A340,17.0,0.0,6.0,23.0,0.0,216.0,3664.0,13.4
South African Airways,South African Airways,Boeing 737,9.0,0.0,43.0,52.0,0.0,74.0,666.0,17.3
South African Airways,Mango,Boeing 737,10.0,0.0,3.0,13.0,0.0,74.0,740.0,16.2
South African Airways,South African Airways,Boeing 747,0.0,0.0,28.0,28.0,0.0,316.0,0.0,0.0
South African Airways,South African Airways,Boeing 767,0.0,0.0,3.0,3.0,0.0,187.0,0.0,0.0
South African Airways,South African Airways,McDonnell Douglas MD-80,0.0,0.0,2.0,2.0,0.0,45.0,0.0,0.0
Southwest Airlines,Southwest Airlines,Boeing 737,718.0,38.0,195.0,952.0,284.0,74.0,53118.0,11.7
SpiceJet,SpiceJet,Airbus A319,0.0,0.0,1.0,1.0,0.0,90.0,0.0,0.0
SpiceJet,SpiceJet,Airbus A320,0.0,0.0,1.0,1.0,0.0,98.0,0.0,0.0
SpiceJet,SpiceJet,Boeing 737,28.0,0.0,37.0,65.0,42.0,74.0,2071.0,6.8
SpiceJet,SpiceJet,De Havilland Canada DHC-8 Dash 8,18.0,0.0,1.0,19.0,0.0,31.0,563.0,5.3
Spirit Airlines,Spirit Airlines,Airbus A319,29.0,0.0,4.0,33.0,0.0,90.0,2598.0,10.5
Spirit Airlines,Spirit Airlines,Airbus A320,49.0,1.0,0.0,50.0,60.0,98.0,4802.0,3.1
Spirit Airlines,Spirit Airlines,Airbus A321,16.0,3.0,4.0,23.0,14.0,115.0,1838.0,2.1
Spirit Airlines,Spirit Airlines,McDonnell Douglas DC-9,0.0,0.0,18.0,18.0,0.0,45.0,0.0,0.0
Spirit Airlines,Spirit Airlines,McDonnell Douglas MD-80,0.0,0.0,37.0,37.0,0.0,45.0,0.0,0.0
Spring Airlines,Spring Airlines,Airbus A320,65.0,4.0,8.0,77.0,63.0,98.0,6370.0,3.7
SunExpress,SunExpress,Airbus A320,0.0,0.0,3.0,3.0,0.0,98.0,0.0,0.0
SunExpress,SunExpress,Boeing 737,51.0,0.0,37.0,88.0,40.0,74.0,3773.0,8.5
SunExpress,SunExpress Deutschland,Boeing 737,16.0,0.0,4.0,20.0,0.0,74.0,1184.0,13.6
SunExpress,SunExpress,Boeing 757,0.0,0.0,4.0,4.0,0.0,73.0,0.0,0.0
TAP Portugal,TAP Portugal,Airbus A310,0.0,0.0,7.0,7.0,0.0,75.0,0.0,0.0
TAP Portugal,TAP Portugal,Airbus A319,21.0,0.0,0.0,21.0,0.0,90.0,1882.0,17.5
TAP Portugal,TAP Portugal,Airbus A320,19.0,0.0,6.0,25.0,17.0,98.0,1862.0,12.8
TAP Portugal,TAP Portugal,Airbus A321,3.0,0.0,0.0,3.0,24.0,115.0,345.0,15.7
TAP Portugal,TAP Portugal,Airbus A330,16.0,0.0,0.0,16.0,20.0,240.0,3840.0,14.4
TAP Portugal,TAP Portugal,Airbus A340,4.0,0.0,0.0,4.0,0.0,216.0,862.0,21.9
TAP Portugal,TAP Express,ATR 42/72,8.0,0.0,0.0,8.0,0.0,22.0,177.0,1.2
TAP Portugal,TAP Portugal,Boeing 727,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0
TAP Portugal,TAP Portugal,Boeing 737,0.0,0.0,25.0,25.0,0.0,74.0,0.0,0.0
TAP Portugal,TAP Portugal,Boeing 747,0.0,0.0,4.0,4.0,0.0,316.0,0.0,0.0
TAP Portugal,TAP Express,Embraer ERJ-190,9.0,0.0,0.0,9.0,4.0,46.0,416.0,5.2
TAP Portugal,TAP Portugal,Lockheed L-1011 TriStar,0.0,0.0,2.0,2.0,0.0,190.0,0.0,0.0
Thai Airways,Thai Airways,Airbus A300,0.0,0.0,35.0,35.0,0.0,75.0,0.0,0.0
Thai Airways,Thai Airways,Airbus A310,0.0,0.0,4.0,4.0,0.0,75.0,0.0,0.0
Thai Airways,Thai Smile,Airbus A320,20.0,0.0,0.0,20.0,0.0,98.0,1960.0,3.0
Thai Airways,Thai Airways,Airbus A320,0.0,0.0,5.0,5.0,0.0,98.0,0.0,0.0
Thai Airways,Thai Airways,Airbus A330,17.0,0.0,10.0,27.0,0.0,240.0,4080.0,7.5
Thai Airways,Thai Airways,Airbus A340,0.0,0.0,10.0,10.0,0.0,216.0,0.0,0.0
Thai Airways,Thai Airways,Airbus A350 XWB,2.0,1.0,0.0,3.0,10.0,312.0,624.0,0.3
Thai Airways,Thai Airways,Airbus A380,6.0,0.0,0.0,6.0,0.0,433.0,2596.0,4.2
Thai Airways,Nok Air,ATR 42/72,2.0,0.0,2.0,4.0,0.0,22.0,44.0,9.5
Thai Airways,Thai Airways,ATR 42/72,0.0,0.0,4.0,4.0,0.0,22.0,0.0,0.0
Thai Airways,Thai Airways,Boeing 737,2.0,0.0,12.0,14.0,0.0,74.0,148.0,24.0
Thai Airways,Nok Air,Boeing 737,23.0,0.0,16.0,39.0,11.0,74.0,1702.0,7.7
Thai Airways,Thai Airways,Boeing 747,10.0,0.0,16.0,26.0,0.0,316.0,3158.0,17.8
Thai Airways,Thai Airways,Boeing 777,32.0,0.0,9.0,41.0,0.0,295.0,9426.0,10.1
Thai Airways,Thai Airways,Boeing 787 Dreamliner,6.0,0.0,0.0,6.0,2.0,265.0,1591.0,2.0
Thai Airways,Thai Airways,British Aerospace BAe 146/Avro RJ,0.0,0.0,11.0,11.0,0.0,14.0,0.0,0.0
Thai Airways,Nok Air,De Havilland Canada DHC-8 Dash 8,8.0,0.0,0.0,8.0,0.0,31.0,250.0,1.6
Thai Airways,Thai Airways,McDonnell Douglas DC-10,0.0,0.0,9.0,9.0,0.0,145.0,0.0,0.0
Thai Airways,Thai Airways,McDonnell Douglas DC-8,0.0,0.0,15.0,15.0,0.0,6.0,0.0,0.0
Thai Airways,Thai Airways,McDonnell Douglas DC-9,0.0,0.0,2.0,2.0,0.0,45.0,0.0,0.0
Thai Airways,Thai Airways,McDonnell Douglas MD-11,0.0,0.0,4.0,4.0,0.0,175.0,0.0,0.0
Thomas Cook Airlines,Condor,Airbus A300,0.0,0.0,9.0,9.0,0.0,75.0,0.0,0.0
Thomas Cook Airlines,Condor,Airbus A310,0.0,0.0,5.0,5.0,0.0,75.0,0.0,0.0
Thomas Cook Airlines,Condor,Airbus A319,0.0,0.0,1.0,1.0,0.0,90.0,0.0,0.0
Thomas Cook Airlines,Condor,Airbus A320,9.0,0.0,5.0,14.0,0.0,98.0,882.0,17.8
Thomas Cook Airlines,Condor,Airbus A321,7.0,0.0,1.0,8.0,0.0,115.0,804.0,4.0
Thomas Cook Airlines,Condor,Boeing 727,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0
Thomas Cook Airlines,Condor,Boeing 737,0.0,0.0,17.0,17.0,0.0,74.0,0.0,0.0
Thomas Cook Airlines,Condor,Boeing 747,0.0,0.0,4.0,4.0,0.0,316.0,0.0,0.0
Thomas Cook Airlines,Condor,Boeing 757,13.0,0.0,20.0,33.0,0.0,73.0,943.0,17.5
Thomas Cook Airlines,Condor,Boeing 767,16.0,0.0,5.0,21.0,0.0,187.0,2990.0,21.3
Thomas Cook Airlines,Condor,McDonnell Douglas DC-10,0.0,0.0,5.0,5.0,0.0,145.0,0.0,0.0
Thomas Cook Airlines,Condor,McDonnell Douglas DC-8,0.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0
Thomas Cook Airlines,Thomas Cook Airlines Belgium,Airbus A319,0.0,0.0,1.0,1.0,0.0,90.0,0.0,0.0
Thomas Cook Airlines,Thomas Cook Airlines Belgium,Airbus A320,5.0,0.0,15.0,20.0,0.0,98.0,490.0,14.7
Thomas Cook Airlines,Thomas Cook Airlines,Airbus A320,0.0,0.0,30.0,30.0,0.0,98.0,0.0,0.0
Thomas Cook Airlines,Thomas Cook Airlines Scandinavia,Airbus A320,0.0,0.0,2.0,2.0,0.0,98.0,0.0,0.0
Thomas Cook Airlines,Thomas Cook Airlines,Airbus A321,21.0,0.0,2.0,23.0,0.0,115.0,2413.0,6.9
Thomas Cook Airlines,Thomas Cook Airlines Scandinavia,Airbus A321,8.0,0.0,4.0,12.0,0.0,115.0,919.0,5.0
Thomas Cook Airlines,Thomas Cook Airlines,Airbus A330,7.0,1.0,4.0,12.0,0.0,240.0,1680.0,12.5
Thomas Cook Airlines,Thomas Cook Airlines Scandinavia,Airbus A330,4.0,0.0,0.0,4.0,0.0,240.0,960.0,16.6
Thomas Cook Airlines,Thomas Cook Airlines,Boeing 757,2.0,3.0,21.0,26.0,3.0,73.0,145.0,15.7
Thomas Cook Airlines,Thomas Cook Airlines Belgium,Boeing 757,0.0,0.0,1.0,1.0,0.0,73.0,0.0,0.0
Thomas Cook Airlines,Thomas Cook Airlines,Boeing 767,3.0,0.0,0.0,3.0,0.0,187.0,561.0,21.8
Tianjin Airlines,Tianjin Airlines,Airbus A320,23.0,4.0,0.0,27.0,0.0,98.0,2254.0,3.7
Tianjin Airlines,GX Airlines,Airbus A320,3.0,0.0,0.0,3.0,0.0,98.0,294.0,2.5
Tianjin Airlines,Tianjin Airlines,Airbus A330,1.0,3.0,0.0,4.0,4.0,240.0,240.0,8.8
Tianjin Airlines,Tianjin Airlines,Dornier Do-328,0.0,0.0,26.0,26.0,0.0,8.0,0.0,0.0
Tianjin Airlines,Tianjin Airlines,Embraer ERJ-145,19.0,0.0,6.0,25.0,0.0,20.0,372.0,8.7
Tianjin Airlines,Tianjin Airlines,Embraer ERJ-190,48.0,0.0,10.0,58.0,20.0,46.0,2218.0,5.6
Tianjin Airlines,GX Airlines,Embraer ERJ-190,10.0,0.0,0.0,10.0,0.0,46.0,462.0,6.1
Trans States Airlines,Trans States Airlines,ATR 42/72,0.0,0.0,12.0,12.0,0.0,22.0,0.0,0.0
Trans States Airlines,Trans States Airlines,British Aerospace Jetstream 41,0.0,0.0,11.0,11.0,0.0,7.0,0.0,0.0
Trans States Airlines,Compass Airlines,Canadair CRJ-100 Series,0.0,0.0,1.0,1.0,0.0,32.0,0.0,0.0
Trans States Airlines,GoJet Airlines,Canadair CRJ-700,46.0,0.0,1.0,47.0,0.0,41.0,1886.0,11.4
Trans States Airlines,GoJet Airlines,Canadair CRJ-900,7.0,0.0,0.0,7.0,0.0,46.0,322.0,8.5
Trans States Airlines,Trans States Airlines,Embraer EMB-120 Brasilia,0.0,0.0,1.0,1.0,0.0,11.0,0.0,0.0
Trans States Airlines,Trans States Airlines,Embraer ERJ-145,55.0,0.0,43.0,98.0,0.0,20.0,1078.0,15.2
Trans States Airlines,Compass Airlines,Embraer ERJ-170,62.0,0.0,0.0,62.0,0.0,39.0,2399.0,6.4
TUI Group,Thomson Airways,Airbus A320,0.0,0.0,5.0,5.0,0.0,98.0,0.0,0.0
TUI Group,Thomson Airways,Airbus A321,0.0,0.0,2.0,2.0,0.0,115.0,0.0,0.0
TUI Group,Thomson Airways,Boeing 737,33.0,0.0,13.0,46.0,0.0,74.0,2441.0,5.8
TUI Group,TUI Airlines Netherlands,Boeing 737,5.0,0.0,5.0,10.0,0.0,74.0,370.0,7.9
TUI Group,TUI Airlines Belgium,Boeing 737,20.0,0.0,0.0,20.0,1.0,74.0,1480.0,7.3
TUI Group,TUIfly,Boeing 737,30.0,0.0,53.0,83.0,0.0,74.0,2219.0,8.2
TUI Group,TUIfly Nordic,Boeing 737,6.0,0.0,2.0,8.0,0.0,74.0,444.0,7.2
TUI Group,Thomson Airways,Boeing 757,14.0,0.0,17.0,31.0,0.0,73.0,1015.0,16.4
TUI Group,TUIfly Nordic,Boeing 757,0.0,0.0,4.0,4.0,0.0,73.0,0.0,0.0
TUI Group,Thomson Airways,Boeing 767,3.0,0.0,10.0,13.0,0.0,187.0,561.0,18.2
TUI Group,TUI Airlines Netherlands,Boeing 767,1.0,0.0,0.0,1.0,0.0,187.0,187.0,16.9
TUI Group,TUI Airlines Belgium,Boeing 767,1.0,0.0,0.0,1.0,0.0,187.0,187.0,16.9
TUI Group,TUIfly,Boeing 767,1.0,0.0,2.0,3.0,0.0,187.0,187.0,18.6
TUI Group,TUIfly Nordic,Boeing 767,1.0,0.0,1.0,2.0,0.0,187.0,187.0,17.8
TUI Group,Thomson Airways,Boeing 787 Dreamliner,10.0,1.0,0.0,11.0,3.0,265.0,2651.0,2.5
TUI Group,TUI Airlines Netherlands,Boeing 787 Dreamliner,3.0,0.0,0.0,3.0,0.0,265.0,795.0,2.1
TUI Group,TUI Airlines Belgium,Boeing 787 Dreamliner,1.0,0.0,0.0,1.0,0.0,265.0,265.0,3.1
TUI Group,TUI Airlines Belgium,Embraer ERJ-190,3.0,0.0,0.0,3.0,1.0,46.0,139.0,3.1
Tunisair,Tunisair,Airbus A300,0.0,0.0,7.0,7.0,0.0,75.0,0.0,0.0
Tunisair,Tunisair,Airbus A310,0.0,0.0,2.0,2.0,0.0,75.0,0.0,0.0
Tunisair,Tunisair,Airbus A319,4.0,0.0,0.0,4.0,0.0,90.0,358.0,15.5
Tunisair,Tunisair,Airbus A320,17.0,0.0,3.0,20.0,4.0,98.0,1666.0,15.7
Tunisair,Tunisair,Airbus A330,2.0,0.0,0.0,2.0,0.0,240.0,480.0,1.7
Tunisair,Tunisair Express,ATR 42/72,3.0,0.0,1.0,4.0,0.0,22.0,66.0,14.2
Tunisair,Tunisair,Boeing 727,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0
Tunisair,Tunisair,Boeing 737,7.0,0.0,25.0,32.0,0.0,74.0,518.0,16.9
Tunisair,Tunisair,Boeing 747,0.0,0.0,1.0,1.0,0.0,316.0,0.0,0.0
Tunisair,Tunisair Express,Canadair CRJ-900,1.0,0.0,0.0,1.0,0.0,46.0,46.0,10.2
Tunisair,Tunisair,McDonnell Douglas DC-10,0.0,0.0,2.0,2.0,0.0,145.0,0.0,0.0
Tunisair,Tunisair,McDonnell Douglas DC-8,0.0,0.0,2.0,2.0,0.0,6.0,0.0,0.0
Tunisair,Tunisair,McDonnell Douglas MD-90,0.0,0.0,1.0,1.0,0.0,45.0,0.0,0.0
Turkish Airlines,Turkish Airlines,Airbus A300,0.0,0.0,2.0,2.0,0.0,75.0,0.0,0.0
Turkish Airlines,Turkish Airlines,Airbus A310,0.0,0.0,19.0,19.0,0.0,75.0,0.0,0.0
Turkish Airlines,Turkish Airlines,Airbus A319,14.0,0.0,0.0,14.0,0.0,90.0,1254.0,8.7
Turkish Airlines,Turkish Airlines,Airbus A320,29.0,0.0,17.0,46.0,0.0,98.0,2842.0,9.7
Turkish Airlines,Anadolujet (100%),Airbus A320,0.0,0.0,10.0,10.0,0.0,98.0,0.0,0.0
Turkish Airlines,Turkish Airlines,Airbus A321,66.0,2.0,7.0,75.0,94.0,115.0,7583.0,4.6
Turkish Airlines,Turkish Airlines,Airbus A330,58.0,8.0,6.0,72.0,8.0,240.0,13920.0,5.3
Turkish Airlines,Turkish Airlines,Airbus A340,4.0,0.0,5.0,9.0,0.0,216.0,862.0,18.6
Turkish Airlines,Anadolujet (100%),ATR 42/72,0.0,0.0,2.0,2.0,0.0,22.0,0.0,0.0
Turkish Airlines,Turkish Airlines,Boeing 737,92.0,0.0,50.0,142.0,75.0,74.0,6806.0,6.4
Turkish Airlines,Anadolujet (100%),Boeing 737,34.0,0.0,36.0,70.0,0.0,74.0,2515.0,13.0
Turkish Airlines,Turkish Airlines,Boeing 777,32.0,1.0,6.0,39.0,2.0,295.0,9426.0,3.2
Turkish Airlines,Turkish Airlines,British Aerospace BAe 146/Avro RJ,0.0,0.0,14.0,14.0,0.0,14.0,0.0,0.0
Turkish Airlines,Anadolujet (100%),Embraer ERJ-190,0.0,0.0,6.0,6.0,0.0,46.0,0.0,0.0
Turkish Airlines,Turkish Airlines,McDonnell Douglas DC-10,0.0,0.0,4.0,4.0,0.0,145.0,0.0,0.0
Turkish Airlines,Turkish Airlines,McDonnell Douglas DC-9,0.0,0.0,11.0,11.0,0.0,45.0,0.0,0.0
Turkish Airlines,Turkish Airlines,McDonnell Douglas MD-80,0.0,0.0,3.0,3.0,0.0,45.0,0.0,0.0
Turkish Airlines,Turkish Airlines,McDonnell Douglas MD-90,0.0,0.0,2.0,2.0,0.0,45.0,0.0,0.0
United Airlines,United Airlines,Airbus A319,59.0,20.0,0.0,80.0,3.0,90.0,5286.0,16.5
United Airlines,United Airlines,Airbus A320,97.0,0.0,1.0,98.0,0.0,98.0,9506.0,18.6
United Airlines,United Airlines,Airbus A350,0.0,0.0,0.0,35.0,0.0,312.0,0.0,0.0
United Airlines,United Airlines,Boeing 727,0.0,0.0,3.0,3.0,0.0,4.0,0.0,0.0
United Airlines,United Airlines,Boeing 737,321.0,2.0,295.0,620.0,103.0,74.0,23748.0,10.1
United Airlines,United Airlines,Boeing 747,21.0,0.0,67.0,88.0,0.0,316.0,6632.0,21.2
United Airlines,United Airlines,Boeing 757,77.0,0.0,83.0,160.0,0.0,73.0,5583.0,18.9
United Airlines,United Airlines,Boeing 767,51.0,0.0,31.0,82.0,0.0,187.0,9532.0,19.5
United Airlines,United Airlines,Boeing 777,74.0,14.0,8.0,96.0,14.0,295.0,21797.0,17.5
United Airlines,United Airlines,Boeing 787 Dreamliner,30.0,2.0,0.0,32.0,29.0,265.0,7953.0,2.2
United Airlines,United Airlines,McDonnell Douglas DC-10,0.0,0.0,59.0,59.0,0.0,145.0,0.0,0.0
United Airlines,United Airlines,McDonnell Douglas DC-8,0.0,0.0,117.0,117.0,0.0,6.0,0.0,0.0
UPS Airlines,UPS,Airbus A300,52.0,0.0,1.0,53.0,0.0,75.0,3900.0,13.9
UPS Airlines,UPS,Boeing 747,13.0,0.0,27.0,40.0,14.0,316.0,4105.0,15.0
UPS Airlines,UPS,Boeing 757,75.0,0.0,0.0,75.0,0.0,73.0,5438.0,23.3
UPS Airlines,UPS,Boeing 767,59.0,0.0,0.0,59.0,0.0,187.0,11027.0,12.8
UPS Airlines,UPS,McDonnell Douglas DC-8,0.0,0.0,53.0,53.0,0.0,6.0,0.0,0.0
UPS Airlines,UPS,McDonnell Douglas MD-11,37.0,0.0,1.0,38.0,0.0,175.0,6475.0,23.2
Utair,Utair,Airbus A321,0.0,0.0,12.0,12.0,0.0,115.0,0.0,0.0
Utair,Utair,ATR 42/72,15.0,0.0,15.0,30.0,0.0,22.0,332.0,5.3
Utair,Utair,Boeing 737,47.0,0.0,8.0,55.0,0.0,74.0,3477.0,18.1
Utair,Utair,Boeing 757,0.0,0.0,9.0,9.0,0.0,73.0,0.0,0.0
Utair,Utair,Boeing 767,3.0,0.0,6.0,9.0,0.0,187.0,561.0,15.5
Utair,Utair,Canadair CRJ-100 Series,0.0,0.0,15.0,15.0,0.0,32.0,0.0,0.0
Utair,Utair,Tupolev Tu-134,0.0,0.0,1.0,1.0,0.0,16.0,0.0,0.0
Utair,Utair,Tupolev Tu-154,0.0,0.0,2.0,2.0,0.0,16.0,0.0,0.0
Vietnam Airlines,Vietnam Airlines,Airbus A300,0.0,0.0,2.0,2.0,0.0,75.0,0.0,0.0
Vietnam Airlines,Vietnam Airlines,Airbus A310,0.0,0.0,2.0,2.0,0.0,75.0,0.0,0.0
Vietnam Airlines,Cambodia Angkor Air,Airbus A320,1.0,1.0,0.0,2.0,1.0,98.0,98.0,0.1
Vietnam Airlines,Jetstar Pacific Airlines,Airbus A320,13.0,1.0,4.0,18.0,10.0,98.0,1274.0,7.0
Vietnam Airlines,Vietnam Airlines,Airbus A320,0.0,0.0,19.0,19.0,0.0,98.0,0.0,0.0
Vietnam Airlines,Vietnam Airlines,Airbus A321,56.0,0.0,5.0,61.0,12.0,115.0,6434.0,5.8
Vietnam Airlines,Cambodia Angkor Air,Airbus A321,2.0,0.0,4.0,6.0,0.0,115.0,230.0,7.9
Vietnam Airlines,Jetstar Pacific Airlines,Airbus A321,0.0,0.0,2.0,2.0,0.0,115.0,0.0,0.0
Vietnam Airlines,Vietnam Airlines,Airbus A330,8.0,0.0,5.0,13.0,0.0,240.0,1920.0,9.6
Vietnam Airlines,Vietnam Airlines,Airbus A350 XWB,5.0,2.0,0.0,7.0,19.0,312.0,1560.0,1.1
Vietnam Airlines,Cambodia Angkor Air,ATR 42/72,3.0,0.0,2.0,5.0,0.0,22.0,66.0,7.0
Vietnam Airlines,Vietnam Air Service Company,ATR 42/72,4.0,0.0,1.0,5.0,0.0,22.0,88.0,11.0
Vietnam Airlines,Vietnam Airlines,ATR 42/72,0.0,0.0,24.0,24.0,0.0,22.0,0.0,0.0
Vietnam Airlines,Vietnam Airlines,Boeing 737,0.0,0.0,5.0,5.0,0.0,74.0,0.0,0.0
Vietnam Airlines,Jetstar Pacific Airlines,Boeing 737,0.0,0.0,5.0,5.0,0.0,74.0,0.0,0.0
Vietnam Airlines,Vietnam Airlines,Boeing 767,0.0,0.0,17.0,17.0,0.0,187.0,0.0,0.0
Vietnam Airlines,Vietnam Airlines,Boeing 777,4.0,0.0,6.0,10.0,0.0,295.0,1178.0,12.8
Vietnam Airlines,Vietnam Airlines,Boeing 787 Dreamliner,10.0,1.0,0.0,11.0,9.0,265.0,2651.0,0.9
Vietnam Airlines,Vietnam Airlines,Fokker F70 / F100,0.0,0.0,2.0,2.0,0.0,20.0,0.0,0.0
Virgin America,Virgin America,Airbus A319,10.0,0.0,0.0,10.0,0.0,90.0,896.0,9.2
Virgin America,Virgin America,Airbus A320,53.0,0.0,0.0,53.0,30.0,98.0,5194.0,6.3
Virgin Atlantic Airways,Virgin Atlantic Airways,Airbus A320,0.0,0.0,6.0,6.0,0.0,98.0,0.0,0.0
Virgin Atlantic Airways,Virgin Atlantic Airways,Airbus A321,0.0,0.0,1.0,1.0,0.0,115.0,0.0,0.0
Virgin Atlantic Airways,Virgin Atlantic Airways,Airbus A330,10.0,0.0,0.0,10.0,0.0,240.0,2400.0,5.1
Virgin Atlantic Airways,Virgin Atlantic Airways,Airbus A340,8.0,0.0,21.0,29.0,0.0,216.0,1724.0,10.5
Virgin Atlantic Airways,Virgin Atlantic Airways,Boeing 747,8.0,0.0,22.0,30.0,0.0,316.0,2526.0,17.1
Virgin Atlantic Airways,Virgin Atlantic Airways,Boeing 767,0.0,0.0,1.0,1.0,0.0,187.0,0.0,0.0
Virgin Atlantic Airways,Virgin Atlantic Airways,Boeing 787 Dreamliner,13.0,4.0,0.0,17.0,0.0,265.0,3446.0,1.3
Virgin Australia,Virgin Australia Regional,Airbus A320,2.0,0.0,0.0,2.0,0.0,98.0,196.0,18.8
Virgin Australia,Tigerair Australia,Airbus A320,14.0,0.0,0.0,14.0,0.0,98.0,1372.0,7.2
Virgin Australia,Virgin Australia,Airbus A330,6.0,0.0,2.0,8.0,0.0,240.0,1440.0,3.9
Virgin Australia,Virgin Australia,ATR 42/72,14.0,0.0,0.0,14.0,0.0,22.0,309.0,4.4
Virgin Australia,Virgin Australia Regional,ATR 42/72,0.0,0.0,14.0,14.0,0.0,22.0,0.0,0.0
Virgin Australia,Virgin Australia,Boeing 737,75.0,0.0,26.0,101.0,40.0,74.0,5549.0,6.7
Virgin Australia,Virgin Samoa,Boeing 737,1.0,0.0,1.0,2.0,0.0,74.0,74.0,5.1
Virgin Australia,Tigerair Australia,Boeing 737,3.0,1.0,0.0,4.0,0.0,74.0,222.0,12.5
Virgin Australia,Virgin Australia,Boeing 777,5.0,0.0,0.0,5.0,0.0,295.0,1473.0,7.4
Virgin Australia,Virgin Australia,Embraer ERJ-170,0.0,0.0,4.0,4.0,0.0,39.0,0.0,0.0
Virgin Australia,Virgin Australia,Embraer ERJ-190,13.0,0.0,5.0,18.0,0.0,46.0,601.0,7.6
Virgin Australia,Virgin Australia Regional,Fokker F50 / F60,0.0,0.0,8.0,8.0,0.0,18.0,0.0,0.0
Virgin Australia,Virgin Australia Regional,Fokker F70 / F100,14.0,0.0,0.0,14.0,0.0,20.0,280.0,24.6
Volaris,Volaris,Airbus A319,15.0,0.0,9.0,24.0,0.0,90.0,1344.0,9.7
Volaris,Volaris,Airbus A320,44.0,3.0,1.0,48.0,42.0,98.0,4312.0,3.3
Volaris,Volaris,Airbus A321,9.0,1.0,0.0,10.0,0.0,115.0,1034.0,0.6
WestJet,WestJet,Boeing 737,114.0,1.0,40.0,155.0,0.0,74.0,8434.0,8.3
WestJet,WestJet,Boeing 757,0.0,0.0,1.0,1.0,0.0,73.0,0.0,0.0
WestJet,WestJet,Boeing 767,4.0,0.0,0.0,4.0,0.0,187.0,748.0,24.5
WestJet,WestJet Encore,De Havilland Canada DHC-8 Dash 8,33.0,0.0,0.0,33.0,9.0,31.0,1033.0,2.0
Wizz Air,Wizz Air,Airbus A320,63.0,0.0,9.0,72.0,8.0,98.0,6174.0,5.1
Wizz Air,Wizz Air,Airbus A321,11.0,4.0,0.0,15.0,129.0,115.0,1264.0,0.6
